Tweet Id,User,Tweet
1564884995914833922,SevkiBasyurt,yenercabbar ilkadimbld ilkadimnecattin teknofest samsunvaliligi fuatkoktas55 yzyilmaz55 55erhanusta neslihancioglu arzusab73128573 bedriyasartr ck_samsun samsunbsb iyiparti vizyonsuz biri teknofest doğrusunu yapmış!
1564884895754850304,antalyaobm,teknofest   teknolojiormanda  
1564884885533237250,mustafademirbsb,"gençlik gümbür gümbür geliyor 

standımızı ziyaret ederek sizde formula 1 aracımızda yarışın tadını çıkartabilirsiniz… 

samsun teknofest "
1564884558461521922,visiontvaz,teknofest yönetim kurulu başkanı bayraktar: kızılelma inşallah 2023 yılında uçacak  
1564884423522357249,sanliajans,"teknofest'te karaköprü rüzgari
  "
1564884410352246784,ozurfahaber,teknofest'te karaköprü rüzgari  özurfahaber  
1564883961335226369,haberortadogu,6 yılda 4 ödül alan cani̇k teknofest'te haberortadogu 
1564883899955683329,AliKumas,"iyi_glck meral_aksener 600000 genç teknofest’e proje ile yarışmaya başvurmuş 
siz çelik çomak piyes oynayın!"
1564883714529787904,eyguzelvatan,teknofest toprak1kara i̇stikbal göklerdedir lafını kılıçdaroğlu yanlış anlamış o yüzden de lpg lilere destek veriyormuş 
1564883442222989317,PardusKurumsal,"teknofestkaradeniz 'in  gününde de sizleri pardus'u keşfetmeniz etkinliklerimize katılmanız için standımıza bekliyoruz!

tubitak tubitakulakbim teknofest "
1564883333108187137,Gazetesektor,teknopark i̇stanbul teknofest karadeniz’de 
1564883293262458880,srk5,"️トルコのメディア:  民間防衛会社バイカル社はウクライナで製造される新しい無人機を紹介します

8 月 30 日、バイラクタル ドローンのトルコのメーカーは、トルコの航空宇宙および技術の祭典 teknofest で、新しいバイラクタル キジレルマ (赤いリンゴ) の 2 番目のプロトタイプを発表 "
1564883291731382273,SavunmaTR," teknofest karadeni̇z meydanı geleceğin pilotları ile renklendi 

teknofestkaradeniz "
1564883224194605057,corumkanal101,"cani̇kten teknofest karadeni̇z anısına özel hedi̇ye 
samsun haber  cani̇k beledi̇yesi̇ i̇lçeden sağladiği ücretsi̇z servi̇sle vatandaşlari teknofest karadeni̇z’le buluşturmaya devam edi̇yor ücretsi̇z servi̇s noktalarinda vatandaşlari zi̇yaret eden beledi̇ye e
"
1564883032716214273,kysmedyahaber,"selçuk bayraktar’dan ’i̇ktidar değişirse projelerde engellenme endişeniz var mı?’ sorusuna cevap  

selçukbayraktar teknofest bilim teknoloji haber gündem"
1564882999354990592,gundemedairhs,teknofest özel | i̇smail demir | ssb 
1564882932090773506,YnsEmre6363,teknofest'te  karaköprü  rüzgarı  
1564882816067829761,dirilispostasi," türkiye'de şimdiye kadar geliştirilen en büyük milli motor tf6000 teknofest'te tanıtıldı

 10000 beygir gücüne ulaşabilecek
 bayraktar kızılelma gibi alanlarda da kullanılabilecek
 motorun çekirdeğinden atakii gibi 10 tonluk helikopterler için de bir motor üretilebilir "
1564882623868112898,birhajans,teknopark i̇stanbul teknofest karadeniz’de  birlik haber ajansıbha 
1564882579391746048,aa_russian,авиашоу на teknofest вызвало большой интерес у жителей и гостей самсуна  
1564882573754601473,gunes_gazetesi,abd'de yılın tabancası ödülünü kazanan canik ürünlerini teknofest karadeni̇z'de sergiliyor  
1564882565915414529,gazetenizolsun,başkan akgül yüzlerce öğrenciyi teknofest’le buluşturdu  
1564882465461878786,bafra_mem,"genç kardeşlerim; yüksek teknoloji geliştirmek hepimizin milletimize karşı en büyük sorumluluğu selcuk 

geleceğimiz adına durmak pes etmek ve yılmak yok
teknofestkaradeniz 
teknofest 
tcmeb cevdeterturkmen murs mehmetalikatip1 samsunmem "
1564882242241011713,olmus_adam,selcukbayraktar teknofest teknofestkaradeniz teknofestsamsun teknofest2022 habertürkgündem kübrapar 
1564882218530619394,teknomacera," teknofest’in 2 gününden sesleniyoruz! 

uzay macerası tüm hızıyla devam ediyor tekno macera uzay kapsülüne seni de bekliyoruz 

teknofest 
macerayıuzayataşıyoruz milliteknolojihamlesi teknomacera aselsan uzayayolculuk uzaydakaçkilosun bilginiuzayataşı "
1564882187903799299,ibrahimuslu55,"teknofestkaradeniz teknofestsamsun teknofest2022 
hürkuş 
tusas_tr teknofest  "
1564882182644158465,MbbGenclik,"gençlik merkezi bilişim ve i̇novasyon atölyesi öğrencilerimiz teknofest samsun’da 

teknofest 1 gününde binek otonom araçları inceledik otonom araçların nasıl çalıştığı ve hangi malzemelerin kullanıldığıyla ilgili detaylı bilgi aldık

mahmutdemirttas 
suzenmurat81
varank "
1564882148729012224,Alpercito,keklik1907 pogaoglub kilicdarogluk öyle bi şey demedim ki abi  teknofest de gurur duyduğumuz bi organizasyon müthiş gençlerimiz i̇halarımız sihalarımız hepsiyle gurur duyuyoruz benim dediğim bildiğin semt pazarına çarşıya esnafın arasına gidemeyecekleri gerçeği sen de biliyorsun 
1564882063311912960,sehirgazetesi55,"teknofest' te resul dindar konseri …

detaylar  adresinde

samsun teknofestkaradeni̇z resuldindar konser"
1564881899872477184,SamsunKanalS,"samsun teknofest heyecanını kanal s ile yaşıyor 

samsun medya grubu genel koordinatörü barış i̇pek ile kanals ana haber bülteni teknofest boyunca her akşam saat 18:00'de sizlerle olacak barisipekcom tcsamsunvalilik 

kanal s
 31 ağustos 4 eylül
1800 "
1564881877084823553,itu1773,ayakları yere basmayan teknoloji festivali teknofest’te i̇tü standımız yoğun ilgi görüyor teknofestkaradeni̇z  
1564881427870654464,Mh_Erdem,"teknofestkaradeni̇z'de 15temmuz şehidi erol olçok'un kardeşi kıymetli cevat olçok ile bir araya geldik 

olcokcevat
teknofest 
teknofestkaradeni̇z 
milliteknolojihamlesi  "
1564881346316623873,enerjigazetesii,"‘teknoparki̇stanbul’ teknofest karadeniz’de yer aldı

teknoparki̇stanbul düzenlenen dünyanın en büyük havacılık uzay ve teknolojifestivali teknofest karadeniz’de 2 stant birden açtı



teknoloji teknofest teknolojiistanbul "
1564881286270959617,yucelalkan3455,i̇şinizi gücünüzü bırakın; çoluğunuzu  çocuğunuzu alın ve teknofest'e gidin hatta bir gün yetmez iki gün gidin stantları ziyaret etmeyi unutmayın
1564881272278745088,BilsemKaratay,"2022 teknofest i̇nsansız su sistemleri temel kategorisi'nde finale kalan danışmanlığını kurum müdürümüz mustafa ci̇velek'in yaptığı ekibimize başarılar dileriz

varmik
mramazanbarin
hkilca
sagdicsami
bilsemmeb 
konyamem 
karatayilcemem "
1564881157749080066,ishakki_,teknofest kuşağı sizinle daha güçlü sayın bakanım  muhsindere 
1564881033501319168,bespalca,"турецькі змі: baykar презентує новий дрон який виготовлятимуть в україні

30 серпня турецький виробник безпілотників bayraktar представив другий прототип нового bayraktar kizilelma («червоне яблуко») на аерокосмічному та технологічному фестивалі teknofest у туреччині "
1564881028950499332,lilu90101048,30agustoszaferbayrami selcukbayraktar atam teknofest athena pedofili basortusu  knyvfb kpss2022 mebogretmeninidinle zaferinadı30ağustos    seriat yerli turkiyelii eyt islam suriyeliler pedofili ayetelkuersi turkiyeli pasaport ogretmenlersoruyor yunan 
1564880946343690241,1905_gorbi,teknofest 
1564880889296953346,FindyNews,canlı  teknofest karadeni̇z  haber gündem sondakika findynews haberler sondaki̇ka teknofestkaradeniz teknofest samsun
1564880870871367680,Turkey_Dushanbe,"фестивали teknofest 2022 бо иштиёқу ҳаяҷони баланд идома дорад  
имсол дар доираи фестивали мазкур аз истиқболи вазири саноат ва технолгияҳои нави ҷумҳурии тоҷикистон муҳтарам шералӣ кабир эҳсоси хушнудӣ намудем "
1564880867696205824,Turkey_Dushanbe,"teknofest 2022 tüm coşkusuyla devam ediyor 
bu yıl festival kapsamında  tacikistan sanayi ve yeni teknolojiler bakanı şerali kabir’i ağırlamaktan mutluluk duyduk "
1564880672082350080,HaberPusu,"canik belediyesi ekipleri ücretsiz servis noktalarını ziyaret ederek teknofest karadeni̇z için özel hazırlanan hediyeleri vatandaşlara takdim etti

canik belediyesi ilçeden sağladığı ücretsiz servisle vatandaşları teknofest’le buluşturmaya devam ediyor … "
1564880474543112193,atillabickioglu," i̇ktidar değişirse projelerde engellenme endişeniz var mı?

 selçuk bayraktar: bu uçak hiçbir işe yaramıyor dersiniz devrim otomobilinde olduğu gibi bir takozla akıncı işlevsiz hale gelir bunun da taşlarının döşendiğini şimdiden görüyorum

teknofest "
1564880442448396289,omurektorluk,"rektör profdryavuzunal festival alanındaki teknolojiye yön veren aselsan ve türkiye’nin iletişim gücü olan ulak haberleşme’nin stantlarını ziyaret etti

teknofestteomü teknofest omü teknomü milliteknolojihamlesi "
1564880364698468352,BilsemKaratay,"karatay bilsem 2022 teknofest karadeniz'de finalde
eğitim teknolojileri yarışması'nda finale kalan hatice atik danışmanlığında ki takımımıza başarılar dileriz
varmik
mramazanbarin
sagdicsami
bilsemmeb 
konyamem 
karatayilcemem "
1564880200785076224,prof_cok_bilmis,"bu yüzden hayatı relax yasamak gerek 
kimseyi kafaya takmadan 
doğru bildiğinden şaşmadan( o ne der bu ne der olmayacak) 
sapmadansapıtmadan kendinden emin olarak yola devam edelim 

teknofestkaradeniz teknofest 
teknofest2022 
kararimiz net erdoğan "
1564880198658662400,1905_gorbi,teknofest 
1564880134917726208,tur_def," baykar exhibited kizilelma fighter uav at teknofest karadeniz 
 team technology design future stage mechanical structural planning interview baykar uav fighter kizilelma mius teknofestkaradeniz teknofest"
1564879933486366726,RTEAKAK74,teknofest 
1564879881321811970,emrahyouteen,"ak parti bu ülkede yüzyıllık bir devrim gerçekleştirdi recep tayyip erdoğan  bu yola hayatını koyduyüzbinlere varan teşkilat mensubu ve milyonlarca gönüllü ak partili bu devrimi ayakta tutmaya çalışırken fetö artığı sütü bozuğun bu gidişatı sabote etmeye hakkı yoktur
teknofest "
1564879875026173954,shsen,samsun i̇stanbul uçuşumuzda hürkuş bayraktar ve akinci ile tanıştık aksungur havadan selamladı turkishairlines teknofest2022 teknofest 
1564879606116663296,lknur0305,bizim de birtakım hayallerimizi var  gelirseniz 
1564879329305182208,Karakoprubel,"teknofest'te karaköprü rüzgari

karaköprü belediyesi samsun’da düzenlenen teknofest’te açtığı stantta bilim merkezi projesi etkinlikler ve ada robot ile ziyaretçilerin yoğun ilgisini topladı
 "
1564879284539383810,omurektorluk,"savunma sanayii başkanlığı harekât destek grup başkanı yüksel ünal nanotech ceo'su aydın doğan abant i̇zzet baysal üniversitesi rektörü prof dr mustafa alişarlı teknofest’e katılarak standımızı ziyaret ettiler

teknofestteomü teknofest omü teknomü milliteknolojihamlesi "
1564879274926133248,AzEmbassyTurkey,"azerbaycan'ın yeni nesil insansız hava araçları teknofest karadeniz'de sergileniyor
teknofestkaradeniz "
1564879257897164802,kanal8az, по итогам teknofest который продолжится до 4 сентября состоится церемония награждения победителей конкурсов и соревнований прошедших в рамках фестиваля
1564879161164021761,kanal8az," особое внимание посетителей фестиваля привлекли дроныкамикадзе i̇ti kovan

авиационнокосмический фестиваль teknofest karadeni̇z стартовал 30 августа в городе самсун на черноморском побережье турции"
1564879160148955137,Tarkanstner,tvnet meteyarar serhatibrahim teknofest selcuk bu proje kere sahip çıkmak lazımdır sahip çıkalım ki vecihi hürkus ve diğerleri nin başına gelenlere müsaade etmeyelim gurur duymamak elde değil allah yollarını açık etsin
1564879106809946113,kanal8az,"бпла производства азербайджана выставлены на teknofest karadeniz

бпла i̇ti kovan orbitr 2 orbitr 3 и orbitr 4 производства азербайджана представлены на фестивале авиации космонавтики и технологий teknofest karadeniz проходящем в турецком самсуне "
1564879002522849281,citipr,"31082022

""yerli ve milli uçaksavar şovu""  aksam

""enthusiasts flock to teknofest 2022 biggest domestic aerospace tech event""  dailysabah

 ""yerli ve milli uçaksavar""  milliyet
 
""yerli ve milli uçaksavar şovu""  sabah

  canik arms canikarms "
1564878897950478339,BiyologElifByrm,samsun’da teknofest dolayısıyla tramvayları ücretsiz yaptı belediye herkes ama herkes tramvay da i̇şi olan da olmayan da hatta bazılarının özel araçlarını bırakıp tramvay kullandıklarına yemin edebilirim ama ispatlayamam  günaydın çarşamba
1564878890547515392,SamkonSamsun,"1355 takipçimiz ardaberk kardeşimize ve tüm takipçilerimize çok teşekkür ederiz
arda_berk_55

teknofest
teknofestsamsun
teknofestsamkon
teknofestgençlik
teknofestfestival
bizbüyükbiraileyiz"
1564878670354939904,medyaelicom,"samsun'da teknofest karadeni̇z coşkusu
 samsun teknofestkaradeniz selçukbayraktar kizilelma teknofest "
1564878489655943170,adnanipekdal,"teknofest
samsun
çarşamba havaalanında sizi bekliyor
ulaşım tramvay ve ring otobüsleri ile ücretsiz "
1564878409439875072,Aksam,"abd'de yılın tabancası ödülünü kazanan canik ürünlerini teknofest karadeni̇z'de sergiliyor
 "
1564878390812884992,samsun_analiz,"""madem si̇lecekti̇ni̇z ni̇ye paylaştiniz!""

teknofest alanına ve protokole alınmayan i̇yi̇ parti samsun i̇lkadım i̇lçe belediye başkanı necattin demirtaş yaptığı paylaşımda ""teknofest'e yakışmadı"" diyerek sitem etti ancak; sonrasında yaptığı paylaşımı sildi

 "
1564878378527866881,gazetenizolsun,canik belediyesi’nden teknofest karadeniz’e anısına özel hediye  
1564878372945235970,MedyaUrfa,karaköprü belediyesi teknofest’te açtığı stantta bilim merkezi projesi etkinlikler ve ada robot ile ziyaretçilerin yoğun ilgisini topladı  
1564878350077902848,okakalkinma,"oka ""kalkınma ajanslarının teknoloji gündemi ve teknofest"" konusuyla polisradyosu'nda!

milliteknolojihamlesi'nin samsun'daki  gününde ajansımız polisradyosutr 'nun konuğu olacak

1130 


tcsanayi kalkinmaajansgm "
1564878334923792387,haberyerelcom,teknopark i̇stanbul teknofest karadeniz’de 
1564878304615743491,BoRzDiKa44,"trump'ın yazlığına yapılan fbi baskınında ele geçirilen belgeler arasında makron'un grup kaseti de varmış

selcukbayraktar 

teknofest  karadeni̇z "
1564878178748858368,m_yildirim19,"teknofest kuşağı oğuzlarlı gençlerimiz aileleri ile birlikte samsun'da düzenlenen 30 ağustos teknofest şenliğine katılım sağladı

bilimle sanatla eğitimle i̇lerleyen bir gençlik i̇çin oğuzlar belediyesi olarak her zaman gençlerimizin yanındayız "
1564878030069239809,STMDefence,"teknofestkaradeni̇z'de 2 güne başlıyoruz!

savunma sanayii sektöründe çizeceğiniz kariyer yolculuğu için detaylı bilgi ve öneri almak isteyen tüm gençleri standımıza bekliyoruz! stmsavunma milliteknolojihamlesi
teknofest tcsanayi t3vakfi "
1564878004441980929,teknofest,"canlıyayın

 teknofestkaradeni̇z   2 gün

 31 ağustos 
 samsun çarşamba havalimanı "
1564877887202811905,1905_gorbi,aselsan teknomacera teknofest 
1564877597074505730,Ecemner7,teknofest çok güzel 
1564877409832288257,adnanipekdal,"değerli dünyalılar ve uzaylılar
dünyanın en büyük havacılıkuzay ve teknoloji festivali
teknofest 
samsun'da
haberiniz olsun "
1564877253737168896,thrgocmenoglu,nilocan34 hakislamdavam i̇stanbul teknofest neden yapılmıyor bir sor kendine takoz nasıl konuluyormuş
1564877183604199424,rifkikoparan23,teknofest emniyetgm vedahutbesi ey insanlar! her peygamber ümmetini deccal i̇le uyardı o aranızdan çıkacak yaptıkları size gizli kalmayacak size benden önce hiç bir peygamberin söylemediği bir yönünü söyleyeyimmi? onun sol gözü kör diğeri i̇çi çıkarılmış üzüm tanesi gibi'dir 
